group,run,tick,day,datetime,new_cases,cumulative_cases,new_cases_age,cumulative_cases_age,n_inf_age_0_29,n_inf_age_30_59,n_inf_age_60,scale_to_population,scale_to_100k,cumulative_cases/100k,adj_cumulative_cases/100k,date,empirical_cumulative_cases,empirical_cumulative_cases/100k,name_of_run
10,6,35,2,2020-03-27,12,94,678,4362,27,36,31,9.877871221287787,0.999990000099999,93.99906000939991,92.08636326458398,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,7,35,2,2020-03-27,18,93,728,4139,33,36,24,9.87797,1.0,93.0,91.08680326018403,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,8,35,2,2020-03-27,14,94,709,3999,30,50,14,9.877871221287787,0.999990000099999,93.99906000939991,92.08636326458398,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,9,35,2,2020-03-27,13,91,474,4037,26,35,30,9.87797,1.0,91.0,89.08680326018403,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,10,35,2,2020-03-27,10,96,485,4510,25,40,31,9.87797,1.0,96.0,94.08680326018403,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,11,35,2,2020-03-27,18,95,654,3663,40,35,20,9.877871221287787,0.999990000099999,94.99905000949991,93.08635326468399,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,12,35,2,2020-03-27,19,96,789,4104,34,39,23,9.877871221287787,0.999990000099999,95.99904000959991,94.08634326478398,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,13,35,2,2020-03-27,13,98,604,4446,24,43,31,9.87797,1.0,98.0,96.08680326018403,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,14,35,2,2020-03-27,13,93,687,4843,18,39,36,9.87797,1.0,93.0,91.08680326018403,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,15,35,2,2020-03-27,19,95,643,3975,31,43,21,9.87797,1.0,95.0,93.08680326018403,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,16,35,2,2020-03-27,10,89,378,3996,34,25,30,9.87797,1.0,89.0,87.08680326018403,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,17,35,2,2020-03-27,10,92,425,4074,28,49,15,9.87797,1.0,92.0,90.08680326018403,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,18,35,2,2020-03-27,13,94,607,4431,23,45,26,9.87797,1.0,94.0,92.08680326018403,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,19,35,2,2020-03-27,11,91,315,3911,33,30,28,9.87797,1.0,91.0,89.08680326018403,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,20,35,2,2020-03-27,16,91,712,4093,25,44,22,9.87797,1.0,91.0,89.08680326018403,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,21,35,2,2020-03-27,16,95,789,4309,33,26,36,9.87797,1.0,95.0,93.08680326018403,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,22,35,2,2020-03-27,10,93,406,4104,32,39,22,9.87797,1.0,93.0,91.08680326018403,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
